device_name,ip,percentage,func_1,func_2,func_3,func_4,func_5,func_6,func_7,func_8
wyzescale,52.36.31.207,0.42321644498186217,0,1.448763250883392,0.0,0.0,1.855976243504083,0.0,0.0,0.0
wyzescale,52.27.142.250,0.15347409543298296,0,1.1660777385159011,0.0,0.0,0.0,0.0,0.0,0.0
wyzescale,44.231.241.95,1.1161752395126034,0,0.3180212014134276,0.8543025784405094,1.5659955257270695,1.4847809948032664,1.1511325659116227,1.3756613756613756,1.7445132245357344
wyzescale,54.200.94.135,2.2695563203422937,0,1.76678445229682,0.7455731593662628,4.026845637583892,2.635486265775798,3.9361307092461937,2.6807760141093473,2.6449071468767587
wyzescale,18.155.181.127,0.051158031810994334,0,0.3886925795053004,0.0,0.0,0.0,0.0,0.0,0.0
wyzescale,54.187.122.82,0.8371314296344526,0,1.519434628975265,0.7145076110593352,0.0,0.0,1.9680653546230968,0.0,2.1384355655599325
wyzescale,54.70.228.44,0.4790252069574923,0,1.6961130742049468,0.0,0.0,0.0,0.0,1.9400352733686066,0.0
wyzescale,54.186.149.152,0.3022974607013301,0,0.3180212014134276,0.0,0.4921700223713647,0.4454342984409799,1.2253991830672113,0.0,0.0
wyzescale,54.187.85.94,0.037205841317086784,0,0.2826855123674912,0.0,0.0,0.0,0.0,0.0,0.0
wyzescale,44.238.65.52,1.102223049018696,0,0.0,1.1649580615097856,0.0,0.0,6.015595989602673,0.0,0.0
wyzescale,142.250.189.174,0.07441168263417357,0,0.0,0.24852438645542094,0.0,0.0,0.0,0.0,0.0
wyzescale,142.251.46.168,1.6231048274579107,0,0.0,5.42093817955887,0.0,0.0,0.0,0.0,0.0
wyzescale,142.250.191.46,0.33485257185378103,0,0.0,1.1183597390493942,0.0,0.0,0.0,0.0,0.0
wyzescale,23.227.60.200,8.320156264533532,0,0.0,27.78813296054675,0.0,0.0,0.0,0.0,0.0
wyzescale,142.250.141.155,0.046507301646358475,0,0.0,0.15532774153463808,0.0,0.0,0.0,0.0,0.0
wyzescale,142.250.189.196,0.04185657148172263,0,0.0,0.13979496738117428,0.0,0.0,0.0,0.0,0.0
wyzescale,23.227.38.74,2.9532136545437635,0,0.0,9.863311587449518,0.0,0.0,0.0,0.0,0.0
wyzescale,172.64.132.15,0.5952934610733885,0,0.0,1.9881950916433675,0.0,0.0,0.0,0.0,0.0
wyzescale,54.188.72.200,0.8278299693051809,0,0.0,0.6368437402920162,0.0,0.0,0.0,2.0105820105820107,4.501969611705121
wyzescale,52.88.45.149,0.1860292065854339,0,0.0,0.6213109661385523,0.0,0.0,0.0,0.0,0.0
wyzescale,54.237.36.4,0.5022788577806716,0,0.0,0.3572538055296676,0.9395973154362416,0.8166295471417966,0.8169327887114741,0.45855379188712525,0.39392234102419804
wyzescale,216.239.38.178,0.3162496511952377,0,0.0,1.056228642435539,0.0,0.0,0.0,0.0,0.0
wyzescale,172.64.133.15,0.3115989210306018,0,0.0,1.0406958682820753,0.0,0.0,0.0,0.0,0.0
wyzescale,34.212.221.7,0.3581062226769603,0,0.0,0.1863932898415657,0.44742729306487694,1.2991833704528584,0.0,0.7054673721340388,0.0
wyzescale,44.237.106.165,0.3209003813598735,0,0.0,0.015532774153463809,0.0,0.8908685968819599,0.0,1.305114638447972,0.39392234102419804
wyzescale,44.228.191.171,0.3115989210306018,0,0.0,0.5902454178316247,1.2975391498881432,0.0,0.0,0.0,0.0
wyzescale,52.24.47.88,0.33485257185378103,0,0.0,0.6368437402920162,1.3870246085011184,0.0,0.0,0.0,0.0
wyzescale,54.201.244.114,0.5906427309087527,0,0.0,0.0,2.6398210290827744,2.5241276911655532,0.0,0.0,0.0
wyzescale,34.208.232.22,0.7301646358478281,0,0.0,0.0,7.024608501118568,0.0,0.0,0.0,0.0
wyzescale,54.69.179.77,0.0976653334573528,0,0.0,0.0,0.9395973154362416,0.0,0.0,0.0,0.0
wyzescale,34.208.199.191,0.9254953027625338,0,0.0,0.0,8.903803131991053,0.0,0.0,0.0,0.0
wyzescale,44.241.76.33,0.23718723839642825,0,0.0,0.0,2.2818791946308723,0.0,0.0,0.0,0.0
wyzescale,52.13.169.193,0.7441168263417356,0,0.0,0.0,7.158836689038031,0.0,0.0,0.0,0.0
wyzescale,35.165.98.222,0.11161752395126034,0,0.0,0.0,1.0738255033557047,0.0,0.0,0.0,0.0
wyzescale,34.210.194.45,0.13022044460980373,0,0.0,0.0,1.2527964205816555,0.0,0.0,0.0,0.0
wyzescale,35.165.2.215,0.09301460329271695,0,0.0,0.0,0.8948545861297539,0.0,0.0,0.0,0.0
wyzescale,54.189.241.112,0.6278485722258395,0,0.0,0.0,1.2527964205816555,0.0,2.005198663200891,1.869488536155203,0.0
wyzescale,35.165.203.112,0.2325365082317924,0,0.0,0.0,2.237136465324385,0.0,0.0,0.0,0.0
wyzescale,44.241.52.227,0.9859547949027997,0,0.0,0.0,1.3870246085011184,0.0,1.856665428889714,1.869488536155203,4.389420371412493
wyzescale,54.188.132.94,0.22788577806715657,0,0.0,0.0,0.4921700223713647,0.0,1.4110657259561827,0.0,0.0
wyzescale,54.186.134.84,0.17207701609152637,0,0.0,0.0,0.44742729306487694,0.0,0.77979948013368,0.0,0.3376477208778841
wyzescale,54.188.238.180,0.48367593712212814,0,0.0,0.0,0.0,3.8604305864884925,0.0,0.0,0.0
wyzescale,54.187.227.208,0.5999441912380243,0,0.0,0.0,0.0,1.9302152932442462,0.0,0.0,4.333145751266179
wyzescale,52.24.233.7,0.2836945400427867,0,0.0,0.0,0.0,0.7423904974016332,0.44559970293353135,1.0229276895943562,0.0
wyzescale,52.35.233.78,0.39531206399404706,0,0.0,0.0,0.0,1.7446176688938382,0.0,0.0,2.1384355655599325
wyzescale,35.80.159.121,0.48367593712212814,0,0.0,0.0,0.0,1.893095768374165,0.0,1.869488536155203,0.0
wyzescale,52.26.4.67,0.674355873872198,0,0.0,0.0,0.0,0.0,2.005198663200891,1.7989417989417988,2.2509848058525606
wyzescale,44.238.84.100,0.5069295879453074,0,0.0,0.0,0.0,0.0,1.9309320460453028,2.0105820105820107,0.0
wyzescale,50.112.209.226,0.25579015905497166,0,0.0,0.0,0.0,0.0,2.042331971778686,0.0,0.0
wyzescale,54.191.42.141,0.23718723839642825,0,0.0,0.0,0.0,0.0,0.0,1.7989417989417988,0.0
wyzescale,35.166.66.50,0.2929960003720584,0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0
