frame_no,ip,domain
16,44.238.208.26,m1.tuyaus.com
16,44.239.154.208,m1.tuyaus.com
16,44.241.48.186,m1.tuyaus.com
25,44.238.208.26,m1.tuyaus.com
25,44.239.154.208,m1.tuyaus.com
25,44.241.48.186,m1.tuyaus.com
79,47.254.95.248,v2.sense-u.com
80,47.254.95.248,v2.sense-u.com
189,203.119.214.17,amdcopen.m.taobao.com
190,203.119.214.17,amdcopen.m.taobao.com
