frame_no,ip,domain
9,44.241.48.186,m1.tuyaus.com
9,44.238.208.26,m1.tuyaus.com
9,44.239.154.208,m1.tuyaus.com
10,44.241.48.186,m1.tuyaus.com
10,44.238.208.26,m1.tuyaus.com
10,44.239.154.208,m1.tuyaus.com
77,47.254.95.248,v2.sense-u.com
78,47.254.95.248,v2.sense-u.com
