frame_no,ip,domain
5,44.238.208.26,m1.tuyaus.com
5,44.239.154.208,m1.tuyaus.com
5,44.241.48.186,m1.tuyaus.com
24,44.238.208.26,m1.tuyaus.com
24,44.239.154.208,m1.tuyaus.com
24,44.241.48.186,m1.tuyaus.com
83,47.254.95.248,v2.sense-u.com
84,47.254.95.248,v2.sense-u.com
216,59.82.112.156,umengjmacs.m.taobao.com
217,59.82.112.156,umengjmacs.m.taobao.com
218,59.82.112.156,umengjmacs.m.taobao.com
219,59.82.112.156,umengjmacs.m.taobao.com
