frame_no,ip,domain
5,44.241.48.186,m1.tuyaus.com
5,44.239.154.208,m1.tuyaus.com
5,44.238.208.26,m1.tuyaus.com
14,44.241.48.186,m1.tuyaus.com
14,44.239.154.208,m1.tuyaus.com
14,44.238.208.26,m1.tuyaus.com
74,47.254.95.248,v2.sense-u.com
77,47.254.95.248,v2.sense-u.com
214,203.119.217.116,amdcopen.m.taobao.com
215,203.119.217.116,amdcopen.m.taobao.com
