frame_no,ip,domain
2,47.254.95.248,v2.sense-u.com
3,47.254.95.248,v2.sense-u.com
6,44.241.48.186,m1.tuyaus.com
6,44.238.208.26,m1.tuyaus.com
6,44.239.154.208,m1.tuyaus.com
7,44.241.48.186,m1.tuyaus.com
7,44.238.208.26,m1.tuyaus.com
7,44.239.154.208,m1.tuyaus.com
