frame_no,ip,domain
14,59.82.112.156,umengjmacs.m.taobao.com
15,59.82.112.156,umengjmacs.m.taobao.com
16,59.82.112.156,umengjmacs.m.taobao.com
17,59.82.112.156,umengjmacs.m.taobao.com
28,44.241.48.186,m1.tuyaus.com
28,44.238.208.26,m1.tuyaus.com
28,44.239.154.208,m1.tuyaus.com
62,44.241.48.186,m1.tuyaus.com
62,44.238.208.26,m1.tuyaus.com
62,44.239.154.208,m1.tuyaus.com
71,47.254.95.248,v2.sense-u.com
72,47.254.95.248,v2.sense-u.com
199,203.119.205.153,amdcopen.m.taobao.com
200,203.119.205.153,amdcopen.m.taobao.com
239,142.251.32.42,firebaselogging-pa.googleapis.com
239,142.251.214.138,firebaselogging-pa.googleapis.com
239,142.250.189.234,firebaselogging-pa.googleapis.com
239,142.250.189.202,firebaselogging-pa.googleapis.com
239,172.217.12.106,firebaselogging-pa.googleapis.com
239,172.217.164.106,firebaselogging-pa.googleapis.com
239,142.251.46.202,firebaselogging-pa.googleapis.com
239,142.250.191.42,firebaselogging-pa.googleapis.com
240,142.251.32.42,firebaselogging-pa.googleapis.com
240,142.251.214.138,firebaselogging-pa.googleapis.com
240,142.250.189.234,firebaselogging-pa.googleapis.com
240,142.250.189.202,firebaselogging-pa.googleapis.com
240,172.217.12.106,firebaselogging-pa.googleapis.com
240,172.217.164.106,firebaselogging-pa.googleapis.com
240,142.251.46.202,firebaselogging-pa.googleapis.com
240,142.250.191.42,firebaselogging-pa.googleapis.com
