frame_no,ip,domain
9,44.241.48.186,m1.tuyaus.com
9,44.239.154.208,m1.tuyaus.com
9,44.238.208.26,m1.tuyaus.com
10,44.241.48.186,m1.tuyaus.com
10,44.239.154.208,m1.tuyaus.com
10,44.238.208.26,m1.tuyaus.com
70,47.254.95.248,v2.sense-u.com
71,47.254.95.248,v2.sense-u.com
205,203.119.205.153,amdcopen.m.taobao.com
206,203.119.205.153,amdcopen.m.taobao.com
