frame_no,ip,domain
15,44.241.48.186,m1.tuyaus.com
15,44.238.208.26,m1.tuyaus.com
15,44.239.154.208,m1.tuyaus.com
16,44.241.48.186,m1.tuyaus.com
16,44.238.208.26,m1.tuyaus.com
16,44.239.154.208,m1.tuyaus.com
83,47.254.95.248,v2.sense-u.com
86,47.254.95.248,v2.sense-u.com
197,203.119.205.153,amdcopen.m.taobao.com
198,203.119.205.153,amdcopen.m.taobao.com
