device_name,functionality_no,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10
earwax,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earwax,2,3.076923076923077,0.0,0.0,0.0,0.0,2.4691358024691357,0.0,0.0,0.0,0.0
earwax,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earwax,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earwax,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
