frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,17,,Unknown
5,17,,Unknown
6,6,80,Unencrypted
7,6,80,Unencrypted
8,6,8883,Unknown
9,6,40260,Unknown
10,6,80,Unencrypted
11,6,80,Unencrypted
12,6,40260,Unknown
13,6,40270,Unknown
14,6,80,Unencrypted
15,6,80,Unencrypted
16,6,40270,Unknown
17,6,46422,Unknown
18,6,8883,Unknown
19,6,8883,Unknown
20,6,46422,Unknown
21,6,40260,Unknown
22,6,80,Unencrypted
23,6,40270,Unknown
24,6,80,Unencrypted
25,6,46422,Unknown
26,6,8883,Unknown
27,6,46422,Unknown
28,6,8883,Unknown
29,6,46422,Unknown
30,6,8883,Unknown
31,6,8883,Unknown
32,6,46422,Unknown
33,6,46422,Unknown
34,6,8883,Unknown
35,6,46422,Unknown
36,6,46422,Unknown
37,6,8883,Unknown
38,6,46422,Unknown
39,6,8883,Unknown
40,6,46422,Unknown
41,6,46422,Unknown
42,6,8883,Unknown
43,6,80,Unencrypted
44,6,40260,Unknown
45,6,40260,Unknown
46,6,80,Unencrypted
47,6,80,Unencrypted
48,6,40260,Unknown
49,6,40260,Unknown
50,6,80,Unencrypted
51,6,853,Unknown
52,6,80,Unencrypted
53,6,40260,Unknown
54,6,40260,Unknown
55,6,80,Unencrypted
56,6,80,Unencrypted
57,6,40260,Unknown
58,6,40260,Unknown
59,6,80,Unencrypted
60,6,80,Unencrypted
61,6,40260,Unknown
62,6,40260,Unknown
63,6,80,Unencrypted
64,6,80,Unencrypted
65,6,40260,Unknown
66,6,40260,Unknown
67,6,80,Unencrypted
68,6,853,Unknown
69,6,80,Unencrypted
70,6,40260,Unknown
71,6,40260,Unknown
72,6,80,Unencrypted
73,6,80,Unencrypted
74,6,40260,Unknown
75,6,40260,Unknown
76,6,80,Unencrypted
