frame_no,ip_proto,dstport,encrypted
1,6,853,Unknown
2,17,,Unknown
3,17,,Unknown
4,6,80,Unencrypted
5,6,80,Unencrypted
6,17,,Unknown
7,17,,Unknown
8,6,8883,Unknown
9,6,42730,Unknown
10,6,80,Unencrypted
11,6,42742,Unknown
12,6,80,Unencrypted
13,6,80,Unencrypted
14,6,42730,Unknown
15,6,80,Unencrypted
16,6,42742,Unknown
17,6,41400,Unknown
18,6,8883,Unknown
19,6,8883,Unknown
20,6,41400,Unknown
21,6,42730,Unknown
22,6,80,Unencrypted
23,6,42742,Unknown
24,6,80,Unencrypted
25,6,41400,Unknown
26,6,8883,Unknown
27,6,41400,Unknown
28,6,8883,Unknown
29,6,41400,Unknown
30,6,8883,Unknown
31,6,41400,Unknown
32,6,8883,Unknown
33,6,8883,Unknown
34,6,41400,Unknown
35,6,41400,Unknown
36,6,8883,Unknown
37,6,41400,Unknown
38,6,41400,Unknown
39,6,8883,Unknown
40,6,41400,Unknown
41,6,8883,Unknown
42,6,41400,Unknown
43,6,41400,Unknown
44,6,8883,Unknown
45,6,80,Unencrypted
46,6,42730,Unknown
47,6,42730,Unknown
48,6,80,Unencrypted
49,6,80,Unencrypted
50,6,42730,Unknown
51,6,42730,Unknown
52,6,80,Unencrypted
53,6,853,Unknown
54,6,80,Unencrypted
55,6,42730,Unknown
56,6,42730,Unknown
57,6,80,Unencrypted
58,6,80,Unencrypted
59,6,42730,Unknown
60,6,42730,Unknown
61,6,80,Unencrypted
62,6,80,Unencrypted
63,6,42730,Unknown
64,6,42730,Unknown
65,6,80,Unencrypted
66,6,80,Unencrypted
67,6,42730,Unknown
68,6,42730,Unknown
69,6,80,Unencrypted
70,6,80,Unencrypted
71,6,42730,Unknown
72,6,42730,Unknown
73,6,80,Unencrypted
74,6,80,Unencrypted
75,6,42730,Unknown
76,6,42730,Unknown
77,6,80,Unencrypted
78,6,80,Unencrypted
79,6,42730,Unknown
80,6,42730,Unknown
81,6,80,Unencrypted
82,6,80,Unencrypted
83,6,42730,Unknown
84,6,42730,Unknown
85,6,80,Unencrypted
86,6,80,Unencrypted
87,6,42730,Unknown
88,6,42730,Unknown
89,6,80,Unencrypted
90,6,80,Unencrypted
91,6,42730,Unknown
92,6,853,Unknown
93,6,42730,Unknown
94,6,80,Unencrypted
95,6,80,Unencrypted
96,6,42730,Unknown
97,6,42730,Unknown
98,6,80,Unencrypted
99,17,,Unknown
100,17,,Unknown
101,6,443,Encrypted
102,6,39822,Unknown
103,6,443,Encrypted
104,6,443,Encrypted
105,6,39822,Unknown
106,6,39822,Unknown
107,6,443,Encrypted
108,6,39822,Unknown
109,6,443,Encrypted
110,6,80,Unencrypted
111,6,42730,Unknown
112,6,443,Encrypted
113,6,39822,Unknown
114,6,443,Encrypted
115,6,39822,Unknown
116,6,42730,Unknown
117,6,80,Unencrypted
118,6,39822,Unknown
119,6,39822,Unknown
120,6,443,Encrypted
121,6,80,Unencrypted
122,6,42730,Unknown
123,6,42730,Unknown
124,6,80,Unencrypted
125,6,80,Unencrypted
126,6,42730,Unknown
127,6,42730,Unknown
128,6,80,Unencrypted
129,6,80,Unencrypted
130,6,42730,Unknown
131,6,42730,Unknown
132,6,80,Unencrypted
