frame_no,time
1,1683269929.477825000
2,1683269929.504116000
4,1683269929.513129000
9,1683269929.554390000
12,1683269929.627638000
13,1683269929.677620000
50,1683269930.626089000
52,1683269930.644407000
57,1683269930.664011000
87,1683269930.805009000
