frame_no,time
1,1683269947.898078000
2,1683269947.908468000
4,1683269947.914938000
5,1683269947.924396000
20,1683269948.025264000
21,1683269948.044923000
56,1683269948.976667000
60,1683269949.001559000
61,1683269949.004065000
65,1683269949.027486000
