frame_no,time
1,1683269955.611309000
2,1683269955.639390000
32,1683269956.589230000
34,1683269956.605369000
39,1683269956.624720000
69,1683269956.731348000
660,1683269957.147314000
670,1683269957.301947000
678,1683269957.376882000
683,1683269957.621874000
715,1683269958.362444000
716,1683269958.377197000
732,1683269958.739806000
