device_name,functionality_no,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10
fitbitfitness,2,17.741935483870968,21.367521367521366,14.492753623188406,11.538461538461538,22.279792746113987,12.5,23.316062176165804,11.627906976744185,23.85786802030457,12.977099236641221
fitbitfitness,3,5.188199389623601,15.609756097560975,18.115942028985508,12.653061224489795,12.857142857142856,22.083333333333332,14.150943396226415,18.650793650793652,14.705882352941178,19.4331983805668
fitbitfitness,4,10.071942446043165,19.653179190751445,8.571428571428571,9.558823529411764,11.11111111111111,19.047619047619047,10.38961038961039,12.295081967213115,8.928571428571429,9.090909090909092
fitbitfitness,5,9.090909090909092,1.7077045274027005,1.0671688637790333,14.655172413793101,12.452830188679245,7.9787234042553195,15.714285714285714,10.0,15.021459227467812,17.77777777777778
fitbitfitness,6,16.267942583732058,21.49122807017544,13.247863247863249,12.844036697247708,21.551724137931032,12.698412698412698,20.4,13.80952380952381,14.499999999999998,20.703125
