frame_no,time
5,1681867433.376913000
10,1681867433.381154000
75,1681867433.713858000
76,1681867433.715962000
198,1681867435.085809000
199,1681867435.089126000
200,1681867435.091630000
201,1681867435.095086000
215,1681867436.221950000
216,1681867436.992560000
248,1681867465.282099000
249,1681867465.301585000
