frame_no,time
3,1681867391.246391000
5,1681867391.288679000
10,1681867391.306011000
13,1681867391.324483000
103,1681867391.759812000
126,1681867391.844587000
230,1681867394.303687000
231,1681867394.307106000
244,1681867399.990047000
245,1681867399.992975000
246,1681867400.261684000
249,1681867401.097452000
