frame_no,time
2,1681865073.319540000
3,1681865073.337148000
27,1681865074.963855000
29,1681865074.969749000
42,1681865075.042195000
51,1681865075.088288000
75,1681865075.278768000
76,1681865075.281248000
223,1681865077.810104000
224,1681865077.813375000
225,1681865077.946426000
226,1681865077.948957000
228,1681865078.537548000
229,1681865078.538326000
