frame_no,time
14,1681865147.696726000
15,1681865147.757042000
16,1681865147.760113000
20,1681865147.873553000
24,1681865147.874362000
38,1681865147.910164000
87,1681865148.310371000
88,1681865148.315193000
209,1681865150.172787000
214,1681865150.432592000
354,1681865154.291766000
355,1681865154.294382000
356,1681865154.297821000
357,1681865154.298506000
