frame_no,time
9,1681867099.445837000
10,1681867099.447741000
75,1681867099.787558000
76,1681867099.789555000
164,1681867100.398457000
165,1681867100.400449000
168,1681867100.407288000
169,1681867100.407653000
209,1681867103.147301000
210,1681867103.166218000
