frame_no,time
2,1681867190.527703000
3,1681867190.532339000
4,1681867190.546713000
5,1681867190.547333000
34,1681867193.653449000
35,1681867193.654715000
113,1681867193.969230000
114,1681867193.971131000
226,1681867194.967136000
227,1681867194.970879000
