frame_no,time
16,1681867314.628204000
25,1681867314.664385000
84,1681867314.911886000
85,1681867314.913953000
142,1681867315.415341000
144,1681867315.419736000
145,1681867315.421091000
146,1681867315.423868000
218,1681867318.739031000
219,1681867318.758519000
