frame_no,time
14,1681867141.442189000
15,1681867141.444653000
16,1681867141.459911000
17,1681867141.461363000
28,1681867143.570071000
62,1681867143.895819000
71,1681867143.958372000
72,1681867143.959718000
199,1681867145.222030000
200,1681867145.235035000
239,1681867183.387498000
240,1681867183.405161000
