frame_no,ip,domain
1,54.83.45.155,us-telekardia-production.alivecor.com
1,3.229.68.101,us-telekardia-production.alivecor.com
4,3.229.68.101,us-kardia-production.alivecor.com
4,54.83.45.155,us-kardia-production.alivecor.com
7,3.229.68.101,us-kardia-production.alivecor.com
7,54.83.45.155,us-kardia-production.alivecor.com
