frame_no,ip,domain
1,3.229.68.101,us-telekardia-production.alivecor.com
1,54.83.45.155,us-telekardia-production.alivecor.com
2,3.229.68.101,us-telekardia-production.alivecor.com
2,54.83.45.155,us-telekardia-production.alivecor.com
7,3.229.68.101,us-kardia-production.alivecor.com
7,54.83.45.155,us-kardia-production.alivecor.com
8,3.229.68.101,us-kardia-production.alivecor.com
8,54.83.45.155,us-kardia-production.alivecor.com
