frame_no,time
1,1683286609.825803000
2,1683286609.836762000
30,1683286610.016985000
32,1683286610.113879000
45,1683286610.166616000
46,1683286610.175506000
145,1683286610.515464000
146,1683286610.545542000
313,1683286621.616282000
314,1683286621.699400000
