device_name,functionality_no,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10
kardiamobile,2,2.736318407960199,3.5211267605633805,2.735562310030395,1.9880715705765408,1.2077294685990339,1.7759562841530054,1.4423076923076923,1.7877094972067038,1.9230769230769231,1.8252933507170794
kardiamobile,3,1.702127659574468,3.225806451612903,1.9607843137254901,1.6194331983805668,1.8181818181818181,1.762114537444934,1.6064257028112447,2.4896265560165975,1.9230769230769231,1.7857142857142856
kardiamobile,4,2.643171806167401,1.7937219730941705,2.0618556701030926,1.9417475728155338,2.3255813953488373,1.6666666666666667,1.9607843137254901,1.36986301369863,1.9417475728155338,1.9801980198019802
kardiamobile,5,1.8604651162790697,1.8867924528301887,1.4814814814814816,1.7777777777777777,1.2711864406779663,1.8779342723004695,1.7467248908296942,1.486988847583643,1.6260162601626018,2.5974025974025974
kardiamobile,6,2.1505376344086025,1.4705882352941175,1.2738853503184715,1.7543859649122806,1.7167381974248928,1.6528925619834711,1.36986301369863,1.9704433497536946,1.5873015873015872,2.262443438914027
kardiamobile,7,1.6260162601626018,2.2304832713754648,1.89873417721519,2.247191011235955,2.11864406779661,1.834862385321101,1.6286644951140066,1.6326530612244898,1.7064846416382253,2.2304832713754648
