packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
2,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
3,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
4,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
5,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
6,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
7,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
8,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
9,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
10,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
11,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
12,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
13,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
14,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
15,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
16,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
17,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
18,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
19,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
20,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
21,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
22,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
23,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
24,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
25,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
26,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
27,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
28,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
29,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
30,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
31,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
32,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
33,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
34,60,tcp,37534,10005,10.215.173.1,192.168.1.1,inbound
35,40,tcp,10005,37534,192.168.1.1,10.215.173.1,inbound
36,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
37,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
38,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
39,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
40,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
41,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
42,284,udp,49448,8000,10.215.173.1,192.168.1.1,inbound
43,40,udp,55806,10005,10.215.173.1,192.168.1.1,inbound
