packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
2,60,tcp,36246,10005,10.215.173.1,192.168.1.1,inbound
3,40,tcp,10005,36246,192.168.1.1,10.215.173.1,inbound
4,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
5,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
6,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
7,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
8,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
9,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
10,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
11,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
12,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
13,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
14,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
15,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
16,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
17,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
18,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
19,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
20,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
21,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
22,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
23,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
24,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
25,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
26,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
27,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
28,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
29,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
30,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
31,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
32,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
33,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
34,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
35,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
36,284,udp,33639,8000,10.215.173.1,192.168.1.1,inbound
37,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
38,63,dns,30173,53,10.215.173.1,10.215.173.2,inbound
39,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
40,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
41,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
42,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
43,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
44,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
45,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
46,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
47,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
48,60,tcp,36250,10005,10.215.173.1,192.168.1.1,inbound
49,40,tcp,10005,36250,192.168.1.1,10.215.173.1,inbound
50,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
51,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
52,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
53,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
54,284,udp,48595,8000,10.215.173.1,192.168.1.1,inbound
