device_name,functionality_no,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10
babymonitor,1,12.650602409638553,16.867469879518072,16.733067729083665,15.96958174904943,17.00404858299595,17.355371900826448,16.733067729083665,17.00404858299595,15.162454873646208,16.867469879518072
babymonitor,2,8.60215053763441,17.073170731707318,12.5,19.82758620689655,20.100502512562816,16.50485436893204,17.02127659574468,16.831683168316832,18.779342723004692,16.831683168316832
babymonitor,3,30.76923076923077,26.923076923076923,27.027027027027028,29.508196721311474,32.21476510067114,28.78787878787879,33.9622641509434,29.92125984251969,26.31578947368421,29.333333333333332
babymonitor,4,20.869565217391305,20.28985507246377,17.560975609756095,18.502202643171806,16.363636363636363,18.83408071748879,17.733990147783253,19.004524886877828,17.647058823529413,20.095693779904305
babymonitor,5,17.431192660550458,20.091324200913242,18.181818181818183,19.555555555555557,18.357487922705314,19.555555555555557,17.674418604651162,19.90950226244344,20.8,19.130434782608695
babymonitor,6,23.26530612244898,20.944558521560573,20.94017094017094,21.841541755888652,21.875,22.950819672131146,21.729490022172946,22.121896162528216,22.319474835886215,21.397379912663755
babymonitor,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
