device_name,functionality_no,measurement_no,duration,volume_kb,packet_count
babymonitor,1,1,35.14558696746826,153.9775390625,332
babymonitor,1,2,33.35977506637573,119.775390625,249
babymonitor,1,3,43.801389932632446,122.515625,251
babymonitor,1,4,34.7456910610199,120.326171875,263
babymonitor,1,5,34.68535280227661,120.005859375,247
babymonitor,1,6,33.53285503387451,110.2314453125,242
babymonitor,1,7,33.70877003669739,111.0546875,251
babymonitor,1,8,34.080239057540894,110.744140625,247
babymonitor,1,9,35.09270691871643,128.5556640625,277
babymonitor,1,10,32.38538098335266,120.365234375,249
babymonitor,2,1,6.941210031509399,24.01953125,93
babymonitor,2,2,9.877561092376709,19.3701171875,82
babymonitor,2,3,6.1597559452056885,14.87890625,64
babymonitor,2,4,12.448338031768799,109.912109375,232
babymonitor,2,5,6.186000108718872,103.607421875,199
babymonitor,2,6,6.104381084442139,101.45703125,206
babymonitor,2,7,6.158683776855469,112.0009765625,235
babymonitor,2,8,3.495297908782959,101.2353515625,202
babymonitor,2,9,2.2130420207977295,105.31640625,213
babymonitor,2,10,9.095727920532227,101.046875,202
babymonitor,3,1,8.801093101501465,34.478515625,130
babymonitor,3,2,6.744901895523071,26.599609375,104
babymonitor,3,3,9.919348001480103,28.1328125,111
babymonitor,3,4,9.399742841720581,31.466796875,122
babymonitor,3,5,14.159573793411255,41.3642578125,149
babymonitor,3,6,8.23670220375061,39.505859375,132
babymonitor,3,7,8.670639038085938,29.587890625,106
babymonitor,3,8,8.94619607925415,34.890625,127
babymonitor,3,9,6.566699981689453,20.181640625,76
babymonitor,3,10,4.9337639808654785,21.4150390625,75
babymonitor,4,1,9.784540176391602,111.3232421875,230
babymonitor,4,2,3.6014180183410645,106.28515625,207
babymonitor,4,3,3.290207862854004,102.4736328125,205
babymonitor,4,4,6.160386085510254,107.2490234375,227
babymonitor,4,5,7.440109014511108,103.380859375,220
babymonitor,4,6,4.3154871463775635,110.833984375,223
babymonitor,4,7,4.255062103271484,102.6044921875,203
babymonitor,4,8,3.121366024017334,106.95703125,221
babymonitor,4,9,6.105583906173706,102.453125,204
babymonitor,4,10,4.059954881668091,105.4208984375,209
babymonitor,5,1,4.632952928543091,115.7021484375,218
babymonitor,5,2,3.433058977127075,108.677734375,219
babymonitor,5,3,3.6788690090179443,104.06640625,209
babymonitor,5,4,2.9083251953125,108.70703125,225
babymonitor,5,5,3.999577045440674,104.1240234375,207
babymonitor,5,6,6.184845924377441,108.7216796875,225
babymonitor,5,7,2.8453989028930664,104.412109375,215
babymonitor,5,8,2.6118369102478027,108.5224609375,221
babymonitor,5,9,9.282252788543701,114.6337890625,250
babymonitor,5,10,5.761155128479004,109.6171875,230
babymonitor,6,1,24.92910599708557,309.0537109375,490
babymonitor,6,2,16.21354103088379,305.0546875,487
babymonitor,6,3,15.454059839248657,290.4990234375,468
babymonitor,6,4,15.858808040618896,303.0947265625,467
babymonitor,6,5,14.525060892105103,292.6259765625,448
babymonitor,6,6,13.013545989990234,283.423828125,427
babymonitor,6,7,16.636795043945312,288.396484375,451
babymonitor,6,8,14.340220928192139,288.1142578125,443
babymonitor,6,9,20.39566707611084,290.958984375,457
babymonitor,6,10,16.280369997024536,288.3779296875,458
babymonitor,7,1,38.17835712432861,1.044921875,14
babymonitor,7,2,32.297945976257324,0.822265625,11
babymonitor,7,3,53.44162607192993,2.78125,20
babymonitor,7,4,45.15886211395264,0.9990234375,13
babymonitor,7,5,45.15886211395264,0.9990234375,13
babymonitor,7,6,48.21375393867493,0.98828125,13
babymonitor,7,7,54.61855483055115,1.470703125,20
babymonitor,7,8,54.61855483055115,1.470703125,20
babymonitor,7,9,53.13931083679199,10.412109375,51
babymonitor,7,10,59.44196915626526,3.3955078125,31
