frame_no,ip,domain
1,18.224.247.9,ws-us2.pusher.com
1,3.18.79.247,ws-us2.pusher.com
1,52.14.60.18,ws-us2.pusher.com
1,3.140.39.80,ws-us2.pusher.com
1,52.14.98.81,ws-us2.pusher.com
1,3.21.144.98,ws-us2.pusher.com
1,3.20.21.231,ws-us2.pusher.com
1,3.16.62.71,ws-us2.pusher.com
2,18.224.247.9,ws-us2.pusher.com
2,3.18.79.247,ws-us2.pusher.com
2,52.14.60.18,ws-us2.pusher.com
2,3.140.39.80,ws-us2.pusher.com
2,52.14.98.81,ws-us2.pusher.com
2,3.21.144.98,ws-us2.pusher.com
2,3.20.21.231,ws-us2.pusher.com
2,3.16.62.71,ws-us2.pusher.com
25,20.109.35.196,mymedicalguardian.com
26,20.109.35.196,mymedicalguardian.com
169,142.251.46.238,clients4.google.com
170,142.251.46.238,clients4.google.com
