frame_no,ip,domain
1,13.59.212.206,ws-us2.pusher.com
1,3.18.79.247,ws-us2.pusher.com
1,3.140.39.80,ws-us2.pusher.com
1,52.14.60.18,ws-us2.pusher.com
1,3.16.62.71,ws-us2.pusher.com
1,3.136.24.113,ws-us2.pusher.com
1,3.21.144.98,ws-us2.pusher.com
1,3.16.93.113,ws-us2.pusher.com
2,13.59.212.206,ws-us2.pusher.com
2,3.18.79.247,ws-us2.pusher.com
2,3.140.39.80,ws-us2.pusher.com
2,52.14.60.18,ws-us2.pusher.com
2,3.16.62.71,ws-us2.pusher.com
2,3.136.24.113,ws-us2.pusher.com
2,3.21.144.98,ws-us2.pusher.com
2,3.16.93.113,ws-us2.pusher.com
28,20.109.35.196,mymedicalguardian.com
29,20.109.35.196,mymedicalguardian.com
194,142.251.46.238,clients4.google.com
199,142.251.46.238,clients4.google.com
