frame_no,ip,domain
1,3.20.21.231,ws-us2.pusher.com
1,3.136.24.113,ws-us2.pusher.com
1,3.18.79.247,ws-us2.pusher.com
1,3.140.39.80,ws-us2.pusher.com
1,3.16.93.113,ws-us2.pusher.com
1,18.224.247.9,ws-us2.pusher.com
1,18.216.126.12,ws-us2.pusher.com
1,13.59.212.206,ws-us2.pusher.com
24,20.109.35.196,mymedicalguardian.com
25,20.109.35.196,mymedicalguardian.com
86,142.251.46.174,clients4.google.com
87,142.251.46.174,clients4.google.com
