frame_no,time
2,1681927069.671470000
3,1681927069.677673000
4,1681927069.680203000
5,1681927069.691178000
6,1681927069.691887000
7,1681927069.692262000
28,1681927069.757875000
29,1681927069.759917000
38,1681927069.780074000
48,1681927069.791701000
282,1681927070.051057000
283,1681927070.052357000
309,1681927070.171214000
310,1681927070.173419000
342,1681927070.277977000
343,1681927070.280091000
370,1681927070.421606000
371,1681927070.423962000
