frame_no,time
2,1681927090.812191000
3,1681927090.820332000
4,1681927090.826766000
5,1681927090.874353000
7,1681927090.889960000
8,1681927090.891039000
16,1681927090.910352000
21,1681927090.927413000
22,1681927090.928802000
68,1681927090.972225000
205,1681927091.101543000
240,1681927091.137732000
262,1681927091.193847000
271,1681927091.205683000
301,1681927091.307630000
309,1681927091.355644000
339,1681927091.411247000
348,1681927091.474220000
