frame_no,time
1,1681927076.692858000
2,1681927076.695367000
3,1681927076.696287000
5,1681927076.699683000
6,1681927076.701444000
8,1681927076.703256000
27,1681927076.773515000
28,1681927076.776163000
36,1681927076.792599000
44,1681927076.794844000
298,1681927077.065900000
299,1681927077.068487000
322,1681927077.181148000
323,1681927077.182981000
360,1681927077.309481000
361,1681927077.312156000
