frame_no,time
2,1681924243.863360000
3,1681924243.879679000
4,1681924243.882913000
5,1681924243.883938000
6,1681924243.885045000
7,1681924243.885401000
23,1681924243.961268000
29,1681924243.976096000
33,1681924243.978513000
37,1681924243.979358000
46,1681924243.999657000
51,1681924244.001399000
277,1681924244.268303000
280,1681924244.271562000
302,1681924244.397147000
305,1681924244.399296000
383,1681924245.929857000
384,1681924245.932114000
