frame_no,time
2,1681927103.812375000
3,1681927103.824975000
5,1681927103.838629000
6,1681927103.839822000
7,1681927103.840305000
8,1681927103.841024000
26,1681927103.892167000
29,1681927103.894067000
34,1681927103.912335000
39,1681927103.917806000
284,1681927104.189676000
285,1681927104.192741000
305,1681927104.323658000
306,1681927104.325792000
340,1681927104.427435000
341,1681927104.429536000
400,1681927110.676937000
