frame_no,time
2,1681924272.433358000
3,1681924272.441382000
4,1681924272.445403000
5,1681924272.446250000
6,1681924272.446394000
9,1681924272.451819000
24,1681924272.508265000
29,1681924272.517826000
30,1681924272.518260000
31,1681924272.519029000
57,1681924272.550717000
60,1681924272.552621000
292,1681924272.815410000
294,1681924272.817540000
312,1681924272.934187000
315,1681924272.936153000
396,1681924274.466035000
397,1681924274.468285000
