frame_no,time
2,1681924252.760561000
3,1681924252.780287000
4,1681924252.782679000
5,1681924252.824481000
7,1681924252.830822000
10,1681924252.843775000
13,1681924252.848130000
14,1681924252.851908000
38,1681924252.891362000
48,1681924252.897073000
53,1681924252.901213000
54,1681924252.902264000
299,1681924253.149664000
305,1681924253.162853000
325,1681924253.274129000
333,1681924253.317264000
406,1681924255.069547000
407,1681924255.121071000
