frame_no,time
1,1681927083.098677000
2,1681927083.110448000
3,1681927083.112815000
4,1681927083.119989000
5,1681927083.120317000
6,1681927083.120712000
15,1681927083.172661000
22,1681927083.174575000
37,1681927083.198456000
38,1681927083.200992000
277,1681927083.467848000
278,1681927083.469508000
299,1681927083.590835000
301,1681927083.592601000
336,1681927083.698061000
337,1681927083.700868000
