frame_no,time
2,1681925902.965178000
3,1681925902.981948000
5,1681925902.988056000
6,1681925902.990746000
7,1681925902.991649000
8,1681925902.992903000
15,1681925903.032602000
20,1681925903.044517000
24,1681925903.046165000
27,1681925903.047082000
37,1681925903.071107000
40,1681925903.072682000
328,1681925903.365335000
329,1681925903.367843000
354,1681925903.484219000
357,1681925903.486008000
421,1681925904.623216000
422,1681925904.641210000
