frame_no,time
1,1681927113.171114000
2,1681927113.177743000
3,1681927113.184048000
4,1681927113.187844000
5,1681927113.188188000
6,1681927113.188425000
27,1681927113.257157000
28,1681927113.259247000
73,1681927113.304781000
84,1681927113.307499000
276,1681927113.546028000
279,1681927113.548673000
305,1681927113.703344000
306,1681927113.705160000
342,1681927113.806910000
343,1681927113.811358000
407,1681927117.890883000
