packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,39078,853,192.168.1.108,10.215.173.2,inbound
2,60,tcp,40208,443,10.215.173.1,203.119.217.116,outbound
3,60,tcp,40208,443,10.215.173.1,203.119.217.116,outbound
4,60,tcp,39078,853,192.168.1.108,10.215.173.2,inbound
5,60,tcp,40208,443,10.215.173.1,203.119.217.116,outbound
6,60,tcp,46588,443,10.215.173.1,203.119.217.116,outbound
7,60,tcp,46588,443,10.215.173.1,203.119.217.116,outbound
8,60,tcp,46588,443,10.215.173.1,203.119.217.116,outbound
9,60,tcp,46588,443,10.215.173.1,203.119.217.116,outbound
10,60,tcp,46588,443,10.215.173.1,203.119.217.116,outbound
11,60,tcp,39626,443,10.215.173.1,106.11.61.135,inbound
12,60,tcp,39626,443,10.215.173.1,106.11.61.135,inbound
13,60,tcp,39626,443,10.215.173.1,106.11.61.135,inbound
14,60,tcp,39626,443,10.215.173.1,106.11.61.135,inbound
15,60,tcp,39626,443,10.215.173.1,106.11.61.135,inbound
16,71,tls,46616,8883,10.215.173.1,44.241.48.186,outbound
17,40,tcp,8883,46616,44.241.48.186,10.215.173.1,inbound
18,71,tls,8883,46616,44.241.48.186,10.215.173.1,inbound
19,40,tcp,46616,8883,10.215.173.1,44.241.48.186,outbound
20,40,tcp,80,49122,59.82.113.146,10.215.173.1,inbound
