packet_no,packet_size,protocol,source_port,destination_port,source_host,destination_host,traffic_direction_type
1,60,tcp,42302,443,10.215.173.1,203.119.205.153,outbound
2,60,tcp,42302,443,10.215.173.1,203.119.205.153,outbound
3,60,tcp,47196,443,10.215.173.1,106.11.61.137,inbound
4,60,tcp,47196,443,10.215.173.1,106.11.61.137,inbound
5,60,tcp,47196,443,10.215.173.1,106.11.61.137,inbound
6,60,tcp,47196,443,10.215.173.1,106.11.61.137,inbound
7,60,tcp,47196,443,10.215.173.1,106.11.61.137,inbound
8,71,tls,46928,8883,10.215.173.1,44.239.154.208,outbound
9,40,tcp,8883,46928,44.239.154.208,10.215.173.1,inbound
10,71,tls,8883,46928,44.239.154.208,10.215.173.1,inbound
11,40,tcp,46928,8883,10.215.173.1,44.239.154.208,outbound
